evaluator_only,policy_name,policy_kind,fold,split,aggregation,status,selected_expert,num_samples,num_normal,num_anomaly,num_categories,num_runs,auroc,ap,f1,oracle_auroc,oracle_regret,selection_agreement_with_oracle,estimated_runtime_ms,average_estimated_runtime_ms,tool_calls,average_tool_calls,num_abstained,abstention_rate
True,fastest_expert,realizable_policy,fold0,test,micro,ok,,6900,1868,5032,15,60,0.518409694018,0.736645375914,0.13084450888,0.522373299108,0.00396360509016,0.323768115942,371299.403411,53.8115077407,6900,1,0,0
True,fastest_expert,realizable_policy,fold0,test,macro_category,ok,,6900,1868,5032,15,60,0.591902030566,0.793300118963,0.113096201116,0.623789814855,0.0318877842881,0.333333333333,371299.403411,53.8115077407,6900,1,0,0
True,fastest_expert,realizable_policy,fold0,test,macro_run,ok,,6900,1868,5032,15,60,0.614966945411,0.824993799434,0.0895551770194,0.677933061132,0.0629661157213,0.333333333333,371299.403411,53.8115077407,6900,1,0,0
True,fastest_expert,realizable_policy,fold1,test,micro,ok,,6900,1868,5032,15,60,0.510485249861,0.732025978568,0.103047091413,0.528047264105,0.0175620142437,0.288405797101,372024.789951,53.9166362248,6900,1,0,0
True,fastest_expert,realizable_policy,fold1,test,macro_category,ok,,6900,1868,5032,15,60,0.591825633778,0.796119177666,0.0908198948005,0.622438105016,0.0306124712378,0.283333333333,372024.789951,53.9166362248,6900,1,0,0
True,fastest_expert,realizable_policy,fold1,test,macro_run,ok,,6900,1868,5032,15,60,0.615791247458,0.823433111197,0.0785727063069,0.693018399989,0.0772271525311,0.283333333333,372024.789951,53.9166362248,6900,1,0,0
True,fastest_expert,realizable_policy,fold2,test,micro,ok,,6900,1868,5032,15,60,0.504344678001,0.733336829425,0.124817518248,0.518975452181,0.0146307741802,0.322028985507,371393.760615,53.8251826978,6900,1,0,0
True,fastest_expert,realizable_policy,fold2,test,macro_category,ok,,6900,1868,5032,15,60,0.579781552544,0.788557827775,0.101292008648,0.612283251385,0.0325016988407,0.3,371393.760615,53.8251826978,6900,1,0,0
True,fastest_expert,realizable_policy,fold2,test,macro_run,ok,,6900,1868,5032,15,60,0.603571171346,0.818278437455,0.0849034396586,0.672594238137,0.0690230667908,0.3,371393.760615,53.8251826978,6900,1,0,0
True,fastest_expert,realizable_policy,fold3,test,micro,ok,,6900,1868,5032,15,60,0.530651581484,0.755868159476,0.0958801498127,0.539480834437,0.00882925295241,0.357101449275,371553.223582,53.8482932728,6900,1,0,0
True,fastest_expert,realizable_policy,fold3,test,macro_category,ok,,6900,1868,5032,15,60,0.608414343211,0.806015973034,0.0823653770873,0.621449591158,0.0130352479472,0.366666666667,371553.223582,53.8482932728,6900,1,0,0
True,fastest_expert,realizable_policy,fold3,test,macro_run,ok,,6900,1868,5032,15,60,0.627316417133,0.828006547208,0.0728561980516,0.676770821788,0.0494544046553,0.366666666667,371553.223582,53.8482932728,6900,1,0,0
True,fastest_expert,realizable_policy,fold4,test,micro,ok,,6900,1868,5032,15,60,0.517014873546,0.743521564599,0.118616144975,0.521979353551,0.00496448000463,0.315217391304,371136.99949,53.7879709406,6900,1,0,0
True,fastest_expert,realizable_policy,fold4,test,macro_category,ok,,6900,1868,5032,15,60,0.592534948278,0.797900720903,0.099265516663,0.627364143511,0.0348291952323,0.3,371136.99949,53.7879709406,6900,1,0,0
True,fastest_expert,realizable_policy,fold4,test,macro_run,ok,,6900,1868,5032,15,60,0.604514349227,0.820435438563,0.0840415657374,0.679746652069,0.0752323028419,0.3,371136.99949,53.7879709406,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold0,test,micro,ok,,6900,1868,5032,15,60,0.518236392016,0.756199544444,0.183479789104,0.522373299108,0.00413690709225,0.804202898551,455461.418898,66.0089012896,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold0,test,macro_category,ok,,6900,1868,5032,15,60,0.620978278278,0.814597779535,0.150235112489,0.623789814855,0.00281153657689,0.8,455461.418898,66.0089012896,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold0,test,macro_run,ok,,6900,1868,5032,15,60,0.668906787464,0.845989255347,0.0955516406676,0.677933061132,0.00902627366791,0.8,455461.418898,66.0089012896,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold1,test,micro,ok,,6900,1868,5032,15,60,0.515697182571,0.752983349881,0.154891790377,0.528047264105,0.0123500815339,0.724927536232,453394.252006,65.7093118849,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold1,test,macro_category,ok,,6900,1868,5032,15,60,0.626519231874,0.814307928305,0.122751456112,0.622438105016,-0.00408112685755,0.716666666667,453394.252006,65.7093118849,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold1,test,macro_run,ok,,6900,1868,5032,15,60,0.676478260744,0.847321894444,0.0807460687326,0.693018399989,0.0165401392452,0.716666666667,453394.252006,65.7093118849,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold2,test,micro,ok,,6900,1868,5032,15,60,0.504084033492,0.750692583218,0.155830198818,0.518975452181,0.0148914186891,0.640434782609,452934.877079,65.6427358086,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold2,test,macro_category,ok,,6900,1868,5032,15,60,0.611580908545,0.812179482705,0.126678874381,0.612283251385,0.000702342840049,0.633333333333,452934.877079,65.6427358086,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold2,test,macro_run,ok,,6900,1868,5032,15,60,0.660693195143,0.843566980675,0.0817576441478,0.672594238137,0.0119010429938,0.633333333333,452934.877079,65.6427358086,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold3,test,micro,ok,,6900,1868,5032,15,60,0.51764818651,0.75358323744,0.186974789916,0.539480834437,0.0218326479269,0.721884057971,452230.996184,65.5407240846,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold3,test,macro_category,ok,,6900,1868,5032,15,60,0.614234023273,0.812306880539,0.149784095856,0.621449591158,0.0072155678855,0.733333333333,452230.996184,65.5407240846,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold3,test,macro_run,ok,,6900,1868,5032,15,60,0.659413025224,0.841396512276,0.0972051175289,0.676770821788,0.0173577965646,0.733333333333,452230.996184,65.5407240846,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold4,test,micro,ok,,6900,1868,5032,15,60,0.516430604304,0.756875094397,0.187795069068,0.521979353551,0.00554874924679,0.812173913043,452364.108634,65.5600157441,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold4,test,macro_category,ok,,6900,1868,5032,15,60,0.623086748217,0.82229375827,0.148783340068,0.627364143511,0.00427739529359,0.816666666667,452364.108634,65.5600157441,6900,1,0,0
True,multinomial_logistic_metadata,realizable_policy,fold4,test,macro_run,ok,,6900,1868,5032,15,60,0.674045426646,0.852675677655,0.097202810717,0.679746652069,0.00570122542299,0.816666666667,452364.108634,65.5600157441,6900,1,0,0
True,random_seeded,realizable_policy,fold0,test,micro,ok,,6900,1868,5032,15,60,0.507532945466,0.735668876716,0.372866260947,0.522373299108,0.0148403536425,0.333188405797,458654.124995,66.4716123181,6900,1,0,0
True,random_seeded,realizable_policy,fold0,test,macro_category,ok,,6900,1868,5032,15,60,0.548212927309,0.744452137709,0.368570868669,0.623789814855,0.0755768875451,0.330248490606,458654.124995,66.4716123181,6900,1,0,0
True,random_seeded,realizable_policy,fold0,test,macro_run,ok,,6900,1868,5032,15,60,0.554278452636,0.753159360575,0.353018077956,0.677933061132,0.123654608496,0.330248490606,458654.124995,66.4716123181,6900,1,0,0
True,random_seeded,realizable_policy,fold1,test,micro,ok,,6900,1868,5032,15,60,0.497819735279,0.729549517476,0.379572724612,0.528047264105,0.0302275288262,0.332463768116,458924.185815,66.5107515674,6900,1,0,0
True,random_seeded,realizable_policy,fold1,test,macro_category,ok,,6900,1868,5032,15,60,0.546018807048,0.743420034972,0.381091203082,0.622438105016,0.0764192979684,0.327747722736,458924.185815,66.5107515674,6900,1,0,0
True,random_seeded,realizable_policy,fold1,test,macro_run,ok,,6900,1868,5032,15,60,0.555328576042,0.755483921071,0.371314574131,0.693018399989,0.137689823947,0.327747722736,458924.185815,66.5107515674,6900,1,0,0
True,random_seeded,realizable_policy,fold2,test,micro,ok,,6900,1868,5032,15,60,0.496978970563,0.731822701207,0.381638958364,0.518975452181,0.0219964816183,0.329710144928,458363.677754,66.4295185151,6900,1,0,0
True,random_seeded,realizable_policy,fold2,test,macro_category,ok,,6900,1868,5032,15,60,0.543549818047,0.746033317169,0.38488528464,0.612283251385,0.0687334333379,0.330721077351,458363.677754,66.4295185151,6900,1,0,0
True,random_seeded,realizable_policy,fold2,test,macro_run,ok,,6900,1868,5032,15,60,0.554301878988,0.758656676102,0.373022696861,0.672594238137,0.118292359149,0.330721077351,458363.677754,66.4295185151,6900,1,0,0
True,random_seeded,realizable_policy,fold3,test,micro,ok,,6900,1868,5032,15,60,0.5062563193,0.734255315556,0.387058995755,0.539480834437,0.0332245151374,0.327391304348,458783.842284,66.4904119252,6900,1,0,0
True,random_seeded,realizable_policy,fold3,test,macro_category,ok,,6900,1868,5032,15,60,0.548485000001,0.745485176478,0.383718907543,0.621449591158,0.0729645911573,0.327320376847,458783.842284,66.4904119252,6900,1,0,0
True,random_seeded,realizable_policy,fold3,test,macro_run,ok,,6900,1868,5032,15,60,0.555731280722,0.753885022715,0.371901958474,0.676770821788,0.121039541067,0.327320376847,458783.842284,66.4904119252,6900,1,0,0
True,random_seeded,realizable_policy,fold4,test,micro,ok,,6900,1868,5032,15,60,0.498426771021,0.730394147828,0.380882782812,0.521979353551,0.0235525825296,0.33115942029,458839.313098,66.4984511737,6900,1,0,0
True,random_seeded,realizable_policy,fold4,test,macro_category,ok,,6900,1868,5032,15,60,0.543000358376,0.743696970599,0.379774348888,0.627364143511,0.0843637851344,0.328672042776,458839.313098,66.4984511737,6900,1,0,0
True,random_seeded,realizable_policy,fold4,test,macro_run,ok,,6900,1868,5032,15,60,0.550857413181,0.754122362831,0.370382748871,0.679746652069,0.128889238888,0.328672042776,458839.313098,66.4984511737,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold0,test,micro,ok,,6900,1868,5032,15,60,0.522373299108,0.758494100058,0.190792928409,0.522373299108,0,1,445871.414721,64.6190456118,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold0,test,macro_category,ok,,6900,1868,5032,15,60,0.623789814855,0.81708148134,0.159286457032,0.623789814855,0,1,445871.414721,64.6190456118,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold0,test,macro_run,ok,,6900,1868,5032,15,60,0.677933061132,0.852601991298,0.103967489953,0.677933061132,0,1,445871.414721,64.6190456118,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold1,test,micro,ok,,6900,1868,5032,15,60,0.528047264105,0.759342394029,0.25751786011,0.528047264105,0,1,448347.369833,64.9778796859,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold1,test,macro_category,ok,,6900,1868,5032,15,60,0.622438105016,0.815235789251,0.223896596627,0.622438105016,0,1,448347.369833,64.9778796859,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold1,test,macro_run,ok,,6900,1868,5032,15,60,0.693018399989,0.85755051894,0.139593579755,0.693018399989,0,1,448347.369833,64.9778796859,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold2,test,micro,ok,,6900,1868,5032,15,60,0.518975452181,0.756993133168,0.25751503006,0.518975452181,0,1,447257.991687,64.8199987952,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold2,test,macro_category,ok,,6900,1868,5032,15,60,0.612283251385,0.815069863864,0.213177414597,0.612283251385,0,1,447257.991687,64.8199987952,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold2,test,macro_run,ok,,6900,1868,5032,15,60,0.672594238137,0.8479055824,0.145106483089,0.672594238137,0,1,447257.991687,64.8199987952,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold3,test,micro,ok,,6900,1868,5032,15,60,0.539480834437,0.762939095694,0.267942583732,0.539480834437,0,1,447470.652199,64.8508191592,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold3,test,macro_category,ok,,6900,1868,5032,15,60,0.621449591158,0.813165907722,0.200316537757,0.621449591158,0,1,447470.652199,64.8508191592,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold3,test,macro_run,ok,,6900,1868,5032,15,60,0.676770821788,0.849978217243,0.128965922944,0.676770821788,0,1,447470.652199,64.8508191592,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold4,test,micro,ok,,6900,1868,5032,15,60,0.521979353551,0.758226968201,0.251043231514,0.521979353551,0,1,450239.333055,65.2520772543,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold4,test,macro_category,ok,,6900,1868,5032,15,60,0.627364143511,0.825133436424,0.21409639715,0.627364143511,0,1,450239.333055,65.2520772543,6900,1,0,0
True,run_level_oracle,evaluator_only_reference,fold4,test,macro_run,ok,,6900,1868,5032,15,60,0.679746652069,0.85541298778,0.141258500969,0.679746652069,0,1,450239.333055,65.2520772543,6900,1,0,0
