expert,dataset,category,k_shot,seed,support_set_id,metrics_path,num_predictions,num_success,num_failed,average_tool_calls,average_runtime_ms,abstention_rate
patchcore,mvtec,wood,1,1,mvtec_wood_k1_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k1/seed1/mvtec_wood_k1_seed1/metrics.json,79,79,0,1.0,56.025345805336876,0.0
patchcore,mvtec,wood,1,2,mvtec_wood_k1_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k1/seed2/mvtec_wood_k1_seed2/metrics.json,79,79,0,1.0,56.08449968998615,0.0
patchcore,mvtec,wood,1,3,mvtec_wood_k1_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k1/seed3/mvtec_wood_k1_seed3/metrics.json,79,79,0,1.0,56.00222566347758,0.0
patchcore,mvtec,wood,1,4,mvtec_wood_k1_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k1/seed4/mvtec_wood_k1_seed4/metrics.json,79,79,0,1.0,56.17671886818554,0.0
patchcore,mvtec,wood,2,0,mvtec_wood_k2_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k2/seed0/mvtec_wood_k2_seed0/metrics.json,79,79,0,1.0,58.960958357452405,0.0
patchcore,mvtec,wood,2,1,mvtec_wood_k2_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k2/seed1/mvtec_wood_k2_seed1/metrics.json,79,79,0,1.0,58.86996239777419,0.0
patchcore,mvtec,wood,2,2,mvtec_wood_k2_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k2/seed2/mvtec_wood_k2_seed2/metrics.json,79,79,0,1.0,59.08254021189258,0.0
patchcore,mvtec,wood,2,3,mvtec_wood_k2_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k2/seed3/mvtec_wood_k2_seed3/metrics.json,79,79,0,1.0,59.02011946574608,0.0
patchcore,mvtec,wood,2,4,mvtec_wood_k2_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k2/seed4/mvtec_wood_k2_seed4/metrics.json,79,79,0,1.0,58.89659421371084,0.0
patchcore,mvtec,wood,4,0,mvtec_wood_k4_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k4/seed0/mvtec_wood_k4_seed0/metrics.json,79,79,0,1.0,64.13128399113312,0.0
patchcore,mvtec,wood,4,1,mvtec_wood_k4_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k4/seed1/mvtec_wood_k4_seed1/metrics.json,79,79,0,1.0,64.93207775616335,0.0
patchcore,mvtec,wood,4,2,mvtec_wood_k4_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k4/seed2/mvtec_wood_k4_seed2/metrics.json,79,79,0,1.0,64.29015866427717,0.0
patchcore,mvtec,wood,4,3,mvtec_wood_k4_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k4/seed3/mvtec_wood_k4_seed3/metrics.json,79,79,0,1.0,64.79218784613606,0.0
patchcore,mvtec,wood,4,4,mvtec_wood_k4_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k4/seed4/mvtec_wood_k4_seed4/metrics.json,79,79,0,1.0,64.43241003847716,0.0
patchcore,mvtec,wood,8,0,mvtec_wood_k8_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k8/seed0/mvtec_wood_k8_seed0/metrics.json,79,79,0,1.0,75.60922608775664,0.0
patchcore,mvtec,wood,8,1,mvtec_wood_k8_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k8/seed1/mvtec_wood_k8_seed1/metrics.json,79,79,0,1.0,75.53721001206696,0.0
patchcore,mvtec,wood,8,2,mvtec_wood_k8_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k8/seed2/mvtec_wood_k8_seed2/metrics.json,79,79,0,1.0,76.19483648840621,0.0
patchcore,mvtec,wood,8,3,mvtec_wood_k8_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k8/seed3/mvtec_wood_k8_seed3/metrics.json,79,79,0,1.0,78.15341449112785,0.0
patchcore,mvtec,wood,8,4,mvtec_wood_k8_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k8/seed4/mvtec_wood_k8_seed4/metrics.json,79,79,0,1.0,76.06596662220839,0.0
patchcore,mvtec,zipper,1,0,mvtec_zipper_k1_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k1/seed0/mvtec_zipper_k1_seed0/metrics.json,151,151,0,1.0,33.283191639775815,0.0
patchcore,mvtec,zipper,1,1,mvtec_zipper_k1_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k1/seed1/mvtec_zipper_k1_seed1/metrics.json,151,151,0,1.0,33.270631441137205,0.0
patchcore,mvtec,zipper,1,2,mvtec_zipper_k1_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k1/seed2/mvtec_zipper_k1_seed2/metrics.json,151,151,0,1.0,33.21543315715397,0.0
patchcore,mvtec,zipper,1,3,mvtec_zipper_k1_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k1/seed3/mvtec_zipper_k1_seed3/metrics.json,151,151,0,1.0,33.230249230312,0.0
patchcore,mvtec,zipper,1,4,mvtec_zipper_k1_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k1/seed4/mvtec_zipper_k1_seed4/metrics.json,151,151,0,1.0,33.22639535119547,0.0
patchcore,mvtec,zipper,2,0,mvtec_zipper_k2_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k2/seed0/mvtec_zipper_k2_seed0/metrics.json,151,151,0,1.0,36.006500788760796,0.0
patchcore,mvtec,zipper,2,1,mvtec_zipper_k2_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k2/seed1/mvtec_zipper_k2_seed1/metrics.json,151,151,0,1.0,35.92570042407251,0.0
patchcore,mvtec,zipper,2,2,mvtec_zipper_k2_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k2/seed2/mvtec_zipper_k2_seed2/metrics.json,151,151,0,1.0,36.273036863722695,0.0
patchcore,mvtec,zipper,2,3,mvtec_zipper_k2_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k2/seed3/mvtec_zipper_k2_seed3/metrics.json,151,151,0,1.0,35.87638551912067,0.0
patchcore,mvtec,zipper,2,4,mvtec_zipper_k2_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k2/seed4/mvtec_zipper_k2_seed4/metrics.json,151,151,0,1.0,35.91605574925683,0.0
patchcore,mvtec,zipper,4,0,mvtec_zipper_k4_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k4/seed0/mvtec_zipper_k4_seed0/metrics.json,151,151,0,1.0,41.6927069852696,0.0
patchcore,mvtec,zipper,4,1,mvtec_zipper_k4_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k4/seed1/mvtec_zipper_k4_seed1/metrics.json,151,151,0,1.0,41.512063665882934,0.0
patchcore,mvtec,zipper,4,2,mvtec_zipper_k4_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k4/seed2/mvtec_zipper_k4_seed2/metrics.json,151,151,0,1.0,41.58469090787139,0.0
patchcore,mvtec,zipper,4,3,mvtec_zipper_k4_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k4/seed3/mvtec_zipper_k4_seed3/metrics.json,151,151,0,1.0,41.447396268328,0.0
patchcore,mvtec,zipper,4,4,mvtec_zipper_k4_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k4/seed4/mvtec_zipper_k4_seed4/metrics.json,151,151,0,1.0,41.5741479762873,0.0
patchcore,mvtec,zipper,8,0,mvtec_zipper_k8_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k8/seed0/mvtec_zipper_k8_seed0/metrics.json,151,151,0,1.0,52.61947947326085,0.0
patchcore,mvtec,zipper,8,1,mvtec_zipper_k8_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k8/seed1/mvtec_zipper_k8_seed1/metrics.json,151,151,0,1.0,52.30445236457968,0.0
patchcore,mvtec,zipper,8,2,mvtec_zipper_k8_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k8/seed2/mvtec_zipper_k8_seed2/metrics.json,151,151,0,1.0,52.5435940794252,0.0
patchcore,mvtec,zipper,8,3,mvtec_zipper_k8_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k8/seed3/mvtec_zipper_k8_seed3/metrics.json,151,151,0,1.0,52.81219074104771,0.0
patchcore,mvtec,zipper,8,4,mvtec_zipper_k8_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/zipper/k8/seed4/mvtec_zipper_k8_seed4/metrics.json,151,151,0,1.0,52.3712604679784,0.0
